id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
1596,2025-06-16,1469,,1
110,2025-06-16,3525,,3
4214,2025-06-16,665,,3
1770,2025-06-16,271,,1
4771,2025-06-16,4187,,1
4455,2025-06-16,921,,5
4835,2025-06-16,493,,1
1961,2025-06-16,114,,5
2605,2025-06-16,693,,1
4377,2025-06-16,692,,5
28,2025-06-16,292,,1
3950,2025-06-16,796,,3
2188,2025-06-16,230,,1
723,2025-06-16,553,,1
3405,2025-06-16,1441,,1
879,2025-06-16,314,,3
5,2025-06-16,2274,,1
2762,2025-06-16,123,,3
932,2025-06-16,899,,5
3636,2025-06-16,433,,5
5064,2025-06-16,787,,1
4374,2025-06-16,2976,,5
2720,2025-06-16,3181,,5
1847,2025-06-16,3053,,3
2510,2025-06-16,1421,,1
2689,2025-06-16,1396,,1
2074,2025-06-16,50,,2
226,2025-06-16,3393,,1
4542,2025-06-16,3118,,1
5027,2025-06-16,4047,,1
4277,2025-06-16,1242,,1
4194,2025-06-16,2451,,1
1400,2025-06-16,2702,,5
2609,2025-06-16,2018,,1
2926,2025-06-16,3785,,5
5106,2025-06-16,748,973,5
2913,2025-06-16,2516,,1
48,2025-06-16,3981,,1
2879,2025-06-16,3899,,1
1172,2025-06-16,4010,,5
1603,2025-06-16,1540,,3
4620,2025-06-16,255,,1
3602,2025-06-16,3642,,5
1072,2025-06-16,2183,,1
1043,2025-06-16,388,,1
2307,2025-06-16,3562,,1
2568,2025-06-16,2183,,1
1286,2025-06-16,2727,,5
2482,2025-06-16,4150,,5
3386,2025-06-16,3537,,5
603,2025-06-16,2514,,5
1525,2025-06-16,730,,5
1247,2025-06-16,3428,,1
1904,2025-06-16,4198,,5
2395,2025-06-16,1183,,5
147,2025-06-16,576,,5
410,2025-06-16,609,,3
4332,2025-06-16,1000,,1
4087,2025-06-16,3142,,1
371,2025-06-16,31,,1
4340,2025-06-16,4256,,3
5114,2025-06-16,3586,,1
4698,2025-06-16,1509,3827,4
346,2025-06-16,649,,3
1880,2025-06-16,1943,,1
1157,2025-06-16,1647,,1
2209,2025-06-16,2801,,5
2592,2025-06-16,1239,,3
2303,2025-06-16,1500,,5
3733,2025-06-16,2665,,3
2655,2025-06-16,3368,,5
2018,2025-06-16,1406,,3
4177,2025-06-16,99,,3
4503,2025-06-16,297,,1
1144,2025-06-16,2914,,3
1283,2025-06-16,675,,3
2646,2025-06-16,1428,,3
2928,2025-06-17,1920,,5
2403,2025-06-17,3370,,1
2166,2025-06-17,2900,,3
4468,2025-06-17,2421,,1
844,2025-06-17,2851,,3
1635,2025-06-17,1880,,3
1486,2025-06-17,4146,,1
1579,2025-06-17,128,,1
890,2025-06-17,2032,,1
4281,2025-06-17,4271,,1
2386,2025-06-17,1999,,5
2084,2025-06-17,3006,,3
1487,2025-06-17,2699,,1
1510,2025-06-17,2763,,3
983,2025-06-17,4305,,3
904,2025-06-17,2300,,3
1194,2025-06-17,1320,,1
3764,2025-06-17,2751,,5
807,2025-06-17,3166,,1
376,2025-06-17,2138,,1
3321,2025-06-17,2611,,1
2341,2025-06-17,2102,,1
3877,2025-06-17,3198,,3
1258,2025-06-17,2478,,5
3515,2025-06-17,1328,,2
4798,2025-06-17,869,,1
4,2025-06-17,1537,,1
1297,2025-06-17,2196,,3
1234,2025-06-17,369,,1
3356,2025-06-17,2667,,3
3525,2025-06-17,1971,,3
970,2025-06-17,2414,,1
772,2025-06-17,1930,,3
3107,2025-06-17,2912,,1
1081,2025-06-17,431,,1
2531,2025-06-17,162,,1
1629,2025-06-17,1981,,1
727,2025-06-17,3272,,1
3815,2025-06-17,418,,3
5135,2025-06-17,1802,,5
2226,2025-06-17,2877,,3
1967,2025-06-17,135,,1
2016,2025-06-17,1011,,5
2167,2025-06-17,1969,,5
5058,2025-06-17,2342,,1
3736,2025-06-17,409,,5
2864,2025-06-17,2342,,3
4452,2025-06-17,2997,,3
4776,2025-06-17,918,,5
877,2025-06-17,3405,,1
2559,2025-06-17,2519,,1
657,2025-06-17,1542,,3
1509,2025-06-17,2150,,5
2241,2025-06-17,3274,,3
2809,2025-06-17,4008,,5
2830,2025-06-17,2383,,5
2434,2025-06-17,3059,,1
1734,2025-06-17,3653,,1
1906,2025-06-17,3869,,3
137,2025-06-17,2870,,1
3689,2025-06-17,1197,,3
2550,2025-06-17,557,,5
3272,2025-06-17,132,,5
3163,2025-06-17,4355,,3
3141,2025-06-17,4272,,1
2577,2025-06-17,2857,,1
1668,2025-06-17,1542,,5
2627,2025-06-17,1814,,3
68,2025-06-17,3773,,5
1926,2025-06-17,177,,5
4170,2025-06-17,1836,,3
3078,2025-06-17,62,,3
4176,2025-06-17,3358,,3
2396,2025-06-17,1820,,5
3980,2025-06-17,2940,,3
3739,2025-06-17,4210,,1
833,2025-06-17,3677,,3
945,2025-06-17,1336,,1
4963,2025-06-17,860,,5
670,2025-06-17,4210,,1
419,2025-06-17,4137,,2
3781,2025-06-17,290,,5
4222,2025-06-17,1741,,1
230,2025-06-17,2337,,5
1014,2025-06-17,751,,1
4018,2025-06-17,498,,5
2813,2025-06-17,182,,5
1912,2025-06-17,2443,,3
4295,2025-06-17,3147,,1
4685,2025-06-17,335,,5
3200,2025-06-17,152,,3
3090,2025-06-17,1152,,3
286,2025-06-17,1308,,5
420,2025-06-17,3122,,3
2574,2025-06-17,2681,,1
4974,2025-06-17,48,,3
2073,2025-06-17,1335,,1
503,2025-06-17,2786,,1
3128,2025-06-17,86,,5
31,2025-06-17,2941,,5
3249,2025-06-17,1532,,1
5013,2025-06-17,1836,,3
4732,2025-06-17,916,,1
4251,2025-06-17,2430,,1
4875,2025-06-17,1575,,1
1305,2025-06-17,1182,,1
2066,2025-06-17,4341,,3
862,2025-06-17,1489,,3
4548,2025-06-17,781,,1
3262,2025-06-17,304,,3
4573,2025-06-17,737,,1
3742,2025-06-17,3413,,3
535,2025-06-17,2405,,1
2244,2025-06-17,1187,,1
2076,2025-06-17,1271,,1
4705,2025-06-17,1786,,3
4855,2025-06-17,2359,,3
1253,2025-06-17,1534,,3
2132,2025-06-17,2001,,3
2934,2025-06-17,560,,1
3392,2025-06-17,3805,,1
268,2025-06-17,3127,,5
1991,2025-06-17,9,,1
1119,2025-06-17,4260,,1
1024,2025-06-17,3297,,3
4166,2025-06-17,3682,,1
3784,2025-06-17,2882,,5
2904,2025-06-17,4099,,5
450,2025-06-17,2623,,3
1818,2025-06-17,1451,,1
131,2025-06-17,4302,,1
4089,2025-06-17,3701,,1
4792,2025-06-17,3178,,1
1586,2025-06-17,1987,,1
1965,2025-06-17,3991,,1
1048,2025-06-17,4025,,3
2740,2025-06-17,486,,2
665,2025-06-17,84,,5
1868,2025-06-17,1590,,1
2302,2025-06-17,570,,1
1343,2025-06-17,3521,,3
2340,2025-06-17,2116,,5
3479,2025-06-17,945,,3
1948,2025-06-17,3438,,3
151,2025-06-17,2275,,1
3712,2025-06-17,1774,,3
318,2025-06-17,1206,,3
4017,2025-06-17,3674,,1
3888,2025-06-17,636,,4
789,2025-06-17,3279,,3
3930,2025-06-17,4159,,3
4070,2025-06-17,2739,,1
2778,2025-06-17,1840,,1
1549,2025-06-17,3129,,3
1669,2025-06-17,514,,3
2090,2025-06-17,49,,3
4184,2025-06-17,1787,,1
3385,2025-06-17,419,,3
4024,2025-06-17,95,,1
1083,2025-06-17,625,,3
1565,2025-06-17,4248,,3
361,2025-06-17,276,,3
3958,2025-06-17,2458,,5
4619,2025-06-17,112,,1
3313,2025-06-17,806,,3
2148,2025-06-17,345,,3
51,2025-06-17,1858,,1
3242,2025-06-17,3119,,2
2797,2025-06-17,2807,,3
1499,2025-06-17,3860,,2
1357,2025-06-17,2467,,3
1250,2025-06-17,2942,,3
1429,2025-06-17,3049,,3
4770,2025-06-17,1984,,3
2101,2025-06-17,1135,,3
482,2025-06-17,1075,,2
2424,2025-06-17,1407,,2
3880,2025-06-17,3540,,3
604,2025-06-17,1578,,3
2865,2025-06-17,737,,3
1036,2025-06-17,89,,3
3071,2025-06-17,1872,,1
4169,2025-06-17,2937,,3
5140,2025-06-17,3654,,3
3035,2025-06-17,1075,,3
688,2025-06-17,102,,3
3794,2025-06-17,272,,1
1273,2025-06-17,3433,,3
4335,2025-06-17,2190,,3
4217,2025-06-17,1247,,1
2585,2025-06-17,3855,,1
3506,2025-06-17,3204,,3
3514,2025-06-17,921,,1
2054,2025-06-17,443,,3
2309,2025-06-17,2722,,3
2287,2025-06-17,97,,3
4762,2025-06-17,2803,,3
4683,2025-06-17,139,,3
1685,2025-06-17,1471,,4
3190,2025-06-17,2952,,3
3630,2025-06-17,3408,,3
3829,2025-06-17,1406,,3
1755,2025-06-17,3167,,1
4902,2025-06-17,2016,,1
1030,2025-06-17,4072,,3
1034,2025-06-17,2182,,5
1235,2025-06-17,3011,,3
1777,2025-06-17,2012,,3
2177,2025-06-17,3789,,5
3919,2025-06-17,2775,,5
99,2025-06-17,3662,,1
2106,2025-06-17,1392,,1
1546,2025-06-17,3045,,1
755,2025-06-17,885,,3
1037,2025-06-17,4262,,3
3191,2025-06-17,194,,3
1137,2025-06-17,3096,,3
4989,2025-06-17,187,,1
2336,2025-06-17,3841,,3
3509,2025-06-17,2741,,1
4719,2025-06-17,2600,,1
1032,2025-06-17,904,,3
125,2025-06-17,3345,,3
991,2025-06-17,1693,,1
251,2025-06-17,3015,,3
508,2025-06-17,3439,,3
1316,2025-06-17,3154,,3
505,2025-06-17,2429,,5
3142,2025-06-17,4069,,5
4231,2025-06-17,2310,,3
647,2025-06-17,2569,,1
4360,2025-06-17,3150,,3
3849,2025-06-17,2439,,3
4422,2025-06-17,1141,,3
878,2025-06-17,1800,,1
1566,2025-06-17,3539,,3
1762,2025-06-17,3498,,5
1789,2025-06-17,1822,,2
4904,2025-06-17,4186,,1
3532,2025-06-17,3317,,2
3975,2025-06-17,385,,1
3093,2025-06-17,1926,,2
2932,2025-06-17,4267,,1
2702,2025-06-17,4173,,5
925,2025-06-17,634,,1
3324,2025-06-17,2253,,3
1165,2025-06-17,1314,,1
4414,2025-06-17,2961,,3
49,2025-06-17,172,,1
5045,2025-06-17,3698,,5
3063,2025-06-17,2986,,5
2763,2025-06-17,1464,,3
1191,2025-06-17,44,,3
412,2025-06-17,3927,,3
4769,2025-06-17,1173,,3
4644,2025-06-17,4004,,3
32,2025-06-17,3145,,1
1245,2025-06-17,1705,,5
2350,2025-06-17,682,,5
4885,2025-06-17,2672,,1
1080,2025-06-17,542,,1
3501,2025-06-17,818,,1
1641,2025-06-17,735,,1
2149,2025-06-17,4365,,1
4344,2025-06-17,1037,,1
1606,2025-06-17,853,,4
2313,2025-06-17,4336,,1
2736,2025-06-17,895,,5
2232,2025-06-17,1203,,1
2619,2025-06-17,3710,,2
981,2025-06-17,3755,,3
2651,2025-06-17,2653,,3
2554,2025-06-17,247,,3
3115,2025-06-17,2407,,1
3976,2025-06-17,1826,,1
4583,2025-06-17,3518,,3
3591,2025-06-17,4281,,5
1145,2025-06-17,68,,1
1658,2025-06-17,3826,,2
3581,2025-06-17,1686,,2
3649,2025-06-17,3300,,1
939,2025-06-17,784,,1
2995,2025-06-17,3651,,5
4182,2025-06-17,3207,,5
4309,2025-06-17,1877,,3
1920,2025-06-17,1989,,3
2621,2025-06-17,2553,,2
956,2025-06-17,1798,,3
56,2025-06-17,1845,,3
1209,2025-06-17,719,,1
669,2025-06-17,2052,,5
1329,2025-06-17,1673,,3
4767,2025-06-17,573,,3
1428,2025-06-17,2335,,1
115,2025-06-17,995,,1
2079,2025-06-17,565,,5
4385,2025-06-17,4077,,3
3750,2025-06-17,2729,,3
2115,2025-06-17,536,,1
1152,2025-06-17,1625,,5
4343,2025-06-17,3956,,3
95,2025-06-17,1635,,1
2706,2025-06-17,2115,,1
4633,2025-06-17,239,,3
4972,2025-06-17,2369,,1
1,2025-06-17,3196,,2
271,2025-06-17,2193,,5
143,2025-06-17,2071,,3
2761,2025-06-17,536,,1
1125,2025-06-17,4011,,3
2333,2025-06-17,2826,,3
58,2025-06-17,3221,,1
590,2025-06-17,797,,2
468,2025-06-17,2700,,3
668,2025-06-17,926,,5
202,2025-06-17,578,,1
3253,2025-06-17,1952,,3
5071,2025-06-17,3170,,3
3476,2025-06-17,1223,,2
2638,2025-06-17,2890,,3
1399,2025-06-17,180,,3
2732,2025-06-17,3361,,1
4584,2025-06-17,3650,,1
633,2025-06-17,1660,,1
2137,2025-06-17,3390,,3
4282,2025-06-17,826,,5
683,2025-06-17,958,,3
1197,2025-06-17,1997,,1
3559,2025-06-17,1263,,1
118,2025-06-17,3146,,2
935,2025-06-17,4271,,3
2560,2025-06-17,1473,,3
3934,2025-06-17,3314,,5
3953,2025-06-17,3492,,1
3494,2025-06-17,817,,1
293,2025-06-17,1139,,3
819,2025-06-17,734,,5
1483,2025-06-17,2812,,5
3909,2025-06-17,1669,,5
4881,2025-06-17,250,,5
3852,2025-06-17,1869,,1
4362,2025-06-17,886,,1
3540,2025-06-17,2994,,1
2930,2025-06-17,1739,,1
2640,2025-06-17,3135,,5
4749,2025-06-17,4324,,1
2292,2025-06-17,611,,1
1507,2025-06-17,2066,,3
2325,2025-06-17,2819,,3
3363,2025-06-17,3896,,1
640,2025-06-17,263,,5
314,2025-06-17,4242,,1
5012,2025-06-17,2142,,5
1869,2025-06-17,1315,,2
3216,2025-06-17,1029,,3
2971,2025-06-17,587,,3
518,2025-06-17,2490,,1
3162,2025-06-17,1914,,3
1375,2025-06-17,1181,,5
651,2025-06-17,78,,3
2476,2025-06-17,2194,,3
4553,2025-06-17,607,,5
4255,2025-06-18,3959,,1
4469,2025-06-18,990,,1
3652,2025-06-18,2099,,5
483,2025-06-18,3553,,1
554,2025-06-18,2502,,1
1418,2025-06-18,2296,,3
1917,2025-06-18,4203,,2
4961,2025-06-18,2386,,3
101,2025-06-18,4233,,5
4000,2025-06-18,3849,,5
1495,2025-06-18,1767,,1
3662,2025-06-18,2102,,1
707,2025-06-18,2843,,3
1605,2025-06-18,1701,,1
914,2025-06-18,4185,,1
427,2025-06-18,186,,1
4252,2025-06-18,2696,,3
4283,2025-06-18,4338,,5
3504,2025-06-18,495,,5
1996,2025-06-18,3140,,1
5003,2025-06-18,1115,,1
1126,2025-06-18,2358,,1
2142,2025-06-18,2811,,1
4359,2025-06-18,3621,,2
1313,2025-06-18,3321,,1
2758,2025-06-18,2341,,3
4814,2025-06-18,1334,,1
4399,2025-06-18,2525,,1
1836,2025-06-18,502,,1
2019,2025-06-18,2244,,1
1657,2025-06-18,4213,,1
4112,2025-06-18,159,,5
3193,2025-06-18,1033,,1
3923,2025-06-18,4263,,1
1481,2025-06-18,3186,,1
2308,2025-06-18,3216,,1
2485,2025-06-18,3903,,1
4965,2025-06-18,330,,4
3915,2025-06-18,1373,,1
1775,2025-06-18,3604,,1
20,2025-06-18,2355,,1
2103,2025-06-18,2538,2704,1
2590,2025-06-18,1412,,5
3992,2025-06-18,3813,,1
5034,2025-06-18,1381,,1
1900,2025-06-18,1593,,1
4211,2025-06-18,3666,,1
777,2025-06-18,4202,,1
3351,2025-06-18,173,,1
2397,2025-06-18,3395,,3
3528,2025-06-18,1955,,5
5111,2025-06-18,2820,,5
2471,2025-06-18,476,,1
2411,2025-06-18,327,,3
3009,2025-06-18,2488,,2
4950,2025-06-18,983,,3
1204,2025-06-18,4296,,1
2596,2025-06-18,1831,,1
3772,2025-06-18,275,,1
4696,2025-06-18,3308,,1
1160,2025-06-18,2346,,3
1170,2025-06-18,339,,1
3050,2025-06-18,3070,,5
1503,2025-06-18,4161,,1
3720,2025-06-18,1185,,5
791,2025-06-18,2864,,3
3441,2025-06-18,2864,,1
1667,2025-06-18,2834,,1
1300,2025-06-18,3718,,1
4512,2025-06-18,2864,,2
2159,2025-06-18,2934,,5
2289,2025-06-18,3176,,5
2120,2025-06-18,1101,,1
4011,2025-06-18,2742,,1
2790,2025-06-18,2540,,5
322,2025-06-18,868,,5
546,2025-06-18,3426,,5
330,2025-06-18,421,,1
4431,2025-06-18,2859,,1
531,2025-06-18,966,,1
1936,2025-06-18,3617,,5
4639,2025-06-18,2679,,1
1352,2025-06-18,2620,,2
3650,2025-06-18,1865,1954,3
3007,2025-06-18,4116,,1
2579,2025-06-18,3497,,1
3304,2025-06-18,4161,,3
4394,2025-06-18,3597,,5
4066,2025-06-18,925,,5
5026,2025-06-18,1685,,1
97,2025-06-18,656,,1
1854,2025-06-18,3160,,3
3029,2025-06-18,1030,,5
2480,2025-06-18,1330,3605,5
1340,2025-06-18,3573,,1
1981,2025-06-18,745,,1
255,2025-06-18,2818,,1
4533,2025-06-18,1611,,1
167,2025-06-18,2209,,1
4331,2025-06-18,3258,,1
2351,2025-06-18,1357,,1
3592,2025-06-18,3348,,5
1232,2025-06-18,1526,,5
2793,2025-06-18,185,,1
1575,2025-06-18,1418,,3
588,2025-06-18,1151,,1
2060,2025-06-18,3994,,3
1569,2025-06-18,2530,,5
3549,2025-06-18,1463,,1
4442,2025-06-18,732,,1
1726,2025-06-18,946,,1
1221,2025-06-18,1452,,1
3845,2025-06-18,1000,,1
1987,2025-06-18,171,,1
4315,2025-06-18,1213,,1
5053,2025-06-18,584,,3
4574,2025-06-18,3027,,5
1748,2025-06-18,1278,,1
1513,2025-06-18,3379,,1
127,2025-06-18,791,,3
4187,2025-06-18,1973,,1
2953,2025-06-18,4245,,1
3247,2025-06-18,601,,5
626,2025-06-18,1589,,1
2898,2025-06-18,1928,,3
4428,2025-06-18,3997,,5
3727,2025-06-18,1286,,5
682,2025-06-18,1418,,1
1852,2025-06-18,2160,,1
3166,2025-06-18,3191,,1
1373,2025-06-18,261,,5
3350,2025-06-18,1418,,3
3978,2025-06-18,4231,,1
4676,2025-06-18,4121,,1
4884,2025-06-18,2840,,5
4198,2025-06-18,3329,,5
631,2025-06-18,4090,,1
2938,2025-06-18,1118,,5
5050,2025-06-18,2108,,1
4529,2025-06-18,3349,,5
3577,2025-06-18,640,,1
2461,2025-06-18,2110,,3
3931,2025-06-18,268,,5
1226,2025-06-18,444,,1
3322,2025-06-18,571,,1
408,2025-06-18,4153,,3
1111,2025-06-18,3600,,1
52,2025-06-18,2515,,1
3860,2025-06-18,2269,,2
2022,2025-06-18,4061,,3
4608,2025-06-18,575,,1
794,2025-06-18,2235,,3
4606,2025-06-18,2291,,3
3008,2025-06-18,2118,,5
1020,2025-06-18,1922,,1
1082,2025-06-18,2235,,1
1053,2025-06-18,780,,1
471,2025-06-18,1053,,1
4447,2025-06-18,1654,307,4
2131,2025-06-18,3889,,1
2927,2025-06-18,3105,,5
1929,2025-06-18,1932,,1
4210,2025-06-18,1395,,1
132,2025-06-18,1058,,1
2499,2025-06-18,2895,,1
370,2025-06-18,3621,,1
2216,2025-06-18,2424,,1
302,2025-06-18,2564,,1
4509,2025-06-18,2459,,1
1520,2025-06-18,3751,,1
3208,2025-06-18,510,,5
2998,2025-06-18,3235,,3
918,2025-06-18,3052,,3
3106,2025-06-18,546,,1
3523,2025-06-18,2058,,1
4205,2025-06-18,3818,,2
2358,2025-06-18,1199,,1
3996,2025-06-18,1815,,3
2982,2025-06-18,340,,1
3892,2025-06-18,2745,,1
4159,2025-06-18,1084,,3
3499,2025-06-18,3420,,5
1319,2025-06-18,2093,,1
122,2025-06-18,1856,,5
1559,2025-06-18,1331,,5
902,2025-06-18,137,,1
2796,2025-06-18,2178,,2
4519,2025-06-18,3324,,1
4854,2025-06-18,2134,,5
3634,2025-06-18,3544,,5
4742,2025-06-18,3396,,1
2400,2025-06-18,3122,,1
1010,2025-06-18,1901,,1
1870,2025-06-18,1666,,1
4319,2025-06-18,2587,,1
2117,2025-06-18,1940,,1
1547,2025-06-18,16,,5
3361,2025-06-18,855,,5
4019,2025-06-18,1506,,1
583,2025-06-18,921,,3
3228,2025-06-18,3460,,5
4175,2025-06-18,1631,,5
3956,2025-06-18,1277,,3
269,2025-06-18,1855,,1
4900,2025-06-18,438,,1
2900,2025-06-18,2435,,3
3250,2025-06-18,1653,,2
3062,2025-06-18,3126,,1
3353,2025-06-18,2129,,1
500,2025-06-18,1277,,3
4229,2025-06-18,949,,3
233,2025-06-18,105,,5
1457,2025-06-18,1166,,1
613,2025-06-18,1158,,5
3177,2025-06-18,3253,,1
2266,2025-06-18,924,,1
769,2025-06-18,474,,1
4516,2025-06-18,3804,,3
4443,2025-06-18,3839,,1
1529,2025-06-18,3926,,2
3429,2025-06-18,3419,,5
3858,2025-06-18,952,,3
3498,2025-06-18,1161,,2
4157,2025-06-18,2821,,2
3199,2025-06-18,616,,2
3294,2025-06-18,291,,1
3797,2025-06-18,4362,,1
2213,2025-06-18,1298,,1
5057,2025-06-18,1354,,5
2450,2025-06-18,3048,,3
3165,2025-06-18,1247,,1
758,2025-06-18,478,,1
1662,2025-06-18,856,,5
61,2025-06-18,3934,,1
3551,2025-06-18,1553,,1
3437,2025-06-18,2959,,3
